0	0	0	0	117	0	0	0	114	418	152	41	0	69	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	10	0	0	0	174	0	0	0	0	0	147	0	0	0	0	0	0	0	233	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	365	0	0	0	251	0	0	133	0	44	0	98	0	0	26	0	0	525	0	0	0	0	0	91	0	0	110	0	83	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	22	0	51	0	0	0	37	0	0	134	0	0	79	0	0	0	0	0	133	0	0	51	0	30	0	0	252	0	0	0	0	263	0	27	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	119	0	73	0	0	467	0	190	0	62	0	0	0	221	0	0	0	0	0	0	0	168	0	0	0	94	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	36	0	72	0	0	0	224	0	117	146	0	0	0	0	302	351	91	0	122	0	1	0	0	0	0	0	0	0	133	54	0	0	575	0	0	205	0	0	0	0	0	0	0	121	0	0	0	0	0	111	0	0	128	0	0	0	0	0	228	0	422	0	0	0	25	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	420	0	87	0	0	80	0	297	0	0	0	0	0	120	0	0	55	0	0	0	35	232	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	508	0	152	0	92	291	0	138	0	0	0	0	32	0	405	0	0	162	0	0	0	0	59	310	0	20	0	15	266	0	0	0	0	155	0	101	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	47	0	233	0	0	142	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	22	84	61	0	24	10	285	0	199	0	0	0	0	0	235	0	23	0	0	0	0	18	0	0	0	57	0	27	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	217	330	0	0	0	0	87
0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	53	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	87	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	87	0	0	49	0	0	18	141	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	164	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	138	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	421	0	0	0	0	0	0	0	0	205	0	0	35	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	182	108	0	0	0	0	0	33	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	14	0	0	0	0	130	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	111	0	39	0	0	0	0	0	0	0	86	452	0	0	193	0	0	0	0	0	0	0	0	0	0	0	45	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	24	0	0	28	0	0	0	0	0	0	122	158	0	132	0	0	0	0	0	0	0	346	201	0	0	0	48	0	0	0	0	0	242	0	0	0	319	0	0	0	0	313	165	233	0	0	0	0	0	0	0	612	0	0	0	0	0	0	36	0	158	0	0	0	0	0	1193	63	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	85	55	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	792	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	535	0	0	0	0	29	244	0	0	0	155	121	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	324	0	0	0	0	0	0	94	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	45	0	115	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	121	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	107	0	0	310	0	0	157	59	0	0	0	0	0	0	21	76	0	106	0	0	0	370	452	0	479	96	540	38	0	246	782	0	189	423	0	0	185	0	0	63	0	0	0	0	0	0	0	0	0	0	326	377	163	0	399	13	0	0	67	0	0	648	0	103	9	0	203	472	54	0	0	0	0	0	0	0	0	26	0	0	375	281	0	0	45	133	0	1113	871	0	0	0	0	0	16	0	0	0	129	123	0	1288	0	182	0	0	0	0	179	0	0	866	0	0	35	0	0	0	0	109	0	843	0	39	16	150	0	0	409	0	52	329	42	0	119	0	0	1031	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	204	0	59	333	0	201	15	42	310	401	0	0	0	0	0	0	0	0	367	0	0	0	0	0	159	0	0	0	0	0	0	0	1253	0	0	229	0	0	51	199	0	0	4	0	0	0	272	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	97	0	336	0	0	0	0	217	0	257	0	0	421	18	0	0	0	0	0	693	0	0	0	0	0	90	48	0	0	253	0	0	0	79	0	0	338	0	0	0	0	174	174	1441	0	296	0	0	0	52	0	59	313	1351	0	0	271	136	0	0	0	0	0	148	100	0	0	71	0	0	0	0	0	81	0	0	1375	186	0	699	0	0	0	0	0	453	0	392	0	907	0	0	0	0	0	257	0	0	0	0	210	111	0	335	284	0	0	965	0	491	0	0	140	0	0	0	44	828	0	126	0	0	377	0	109	0	0	0	0	0	0	0	0	0	0	18	0	0	0	734	0	0	0	1311	0	0	137	299	0	139	0	237	139	77	0	0	0	0	128	0	0	331	0	0	0	1104	0	0	0	100	0	233	84	0	0	0	0	0	18	0	0	0	0	0	0	270	208	55	0	0	0	0	447	0	90	0	0	88	0	0	0	0	188	0	0	439	0	345	286	0	0	196	0	164	0	0	0	43	0	521	0	63	71	0	0	0	0	0	13	186	0	17	53	0	0	479	0	138	454	0	0	547	0	0	491	88	0	0	0	0	0	0	0	0	255	0	0	212	0	0	0	0	0	0	257	0	0	296	90	0	0	0	40	0	348	65	0	0	0	0	0	0
0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	31	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	42	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	98	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	130	0	0	0	23	0	0	0	0	0	0	0	16	0	0	52	0	137	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	36	0	0	0	0	0
0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	714	85	163	188	0	0	55	182	0	0	0	0	0	0	0	1215	0	119	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	607	0	0	46	0	145	0	0	951	0	0	0	0	0	0	0	34	95	0	0	100	0	0	0	0	235	0	0	0	4	667	0	67	0	0	0	0	0	0	0	230	0	0	0	0	0	245	0	0	0	0	0	76	68	274	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	26	0	0	274	0	0	0	0	84	0	0	0	0	68	0	0	483	0	0	402	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	115	0	0	0	0	0	132	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	122	0	0	0	443	0	0	633	109	0	0	0	0	47	0	0	358	794	0	0	0	0	0	0	0	0	225	42	0	123	220	0	0	0	0	79	0	0	0	0	0	0	0	0	0	100	0	0	0	0	109	0	0	0	0	0	0	0	117	114	0	165	0	0	294	0	0	79	0	0	106	0	0	127	0	197	0	0	66	0	0	0	0	0	0	117	349	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	87	176	0	0	0	705	159	0	314	215	0	167	0	295	100	563	31	214	0	65	104	0	0	0	0	0	0	0	472	0	0	230	0	0	0	0	0	0	75	4	0	0	0	0	0	0	0	0	0	86	0	0	0	470	0	15	0	33	68	0	0	0	79	0	21	0	554	0	0	0	0	0	0	0	91	0	0	0	1882	0	905	813	0	0	0	0	0	0	0	335	0	0	0	686	0	540	0	191	0	0	88	0	377	0	543	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	74	0	476	0	97	0	177	0	0	0	0	0	0	0	123	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	66	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	301	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
