	0.01	0.012	0.014	0.016	0.018	0.02	0.022	0.024	0.026	0.028	0.03	0.032	0.034	0.036	0.038	0.04	0.042	0.044	0.046	0.048	0.05	0.052	0.054	0.056	0.058	0.06	0.062	0.064	0.066	0.068	0.07	0.072	0.074	0.076	0.078	0.08	0.082	0.084	0.086	0.088	0.09	0.092	0.094	0.096	0.098	0.1
1	0.16162914535751616	0.13273854056739023	0.11307290048798901	0.09973177263204848	0.0819537862115852	0.07490533304988474	0.06519757515838501	0.05815617833491594	0.05299539583632946	0.04886557924897659	0.04945885214841686	0.04460041414028489	0.04004690371074205	0.03738608133070047	0.03406038619846993	0.03312640625695949	0.03285888674269294	0.02867221029217424	0.027834011074233268	0.027066904120234332	0.02260367618215295	0.023929783671005764	0.024977619307089697	0.023300468102364115	0.02265631353779212	0.019636048695486668	0.02030174650458287	0.019826342793472628	0.018100902742478307	0.016601068096153405	0.014687617718675881	0.016825454003955784	0.016729055045050966	0.015386855253952557	0.015976905599288382	0.013949266736688398	0.015164533849825223	0.013502194242560227	0.012681457505350779	0.012237815026011704	0.013251117594212835	0.01195356463578239	0.011135147848738425	0.010783053635816924	0.011391708278708335	0.011943201864917551
2	0.21711768110985777	0.17086311239580937	0.1493686657736012	0.12806589344833255	0.11046032185355131	0.10621250801262234	0.08712728843295098	0.074508665404504	0.0704728520436465	0.06053278366239878	0.05921417423558288	0.050666724059611735	0.046803983676472274	0.04832939170454903	0.04081722761162752	0.04365538368015212	0.03525420765183103	0.03663045413858962	0.034933042872314884	0.03218731405357165	0.03142356207838173	0.025833154035361117	0.026878291330594144	0.02613540115931197	0.027144539547984584	0.025812071919314148	0.024985682287219518	0.02376681746809086	0.024156588554141472	0.025034012633885303	0.018466904283023652	0.017738627079752045	0.021285387267152994	0.019901233214062918	0.020146118989115606	0.019096161562167722	0.016998890012667217	0.019146250893921465	0.01502642032004185	0.018976938534857754	0.01682588061263834	0.014744881675222619	0.016561117116945447	0.01628752559942654	0.015769978447116563	0.016015376098119552
3	0.24823456410216552	0.21593140721873152	0.17835748384039135	0.16177933909067108	0.14367913666558585	0.12446995221012865	0.10953226225875409	0.1046309063801519	0.09394498602555337	0.08946498582392926	0.07990916640420548	0.07053263512819993	0.06726484850887866	0.06382393770122216	0.06101135035151455	0.04907134153975584	0.05397260855568667	0.05170839876448374	0.05129501367046482	0.04419073616523294	0.03953455779405537	0.04578345641636818	0.04148515313662008	0.035306080033291325	0.03552291419750696	0.03332466383893646	0.03182238748071611	0.03135902371195427	0.032491329900067874	0.02728174321117853	0.02638762471300171	0.030209623066559107	0.028068505916241014	0.026200681475577192	0.025868457465156234	0.02821549426971677	0.0231912049076714	0.021057514737263326	0.02555856633719267	0.020573141444198206	0.01835128859749161	0.025091886947692023	0.022242907564572055	0.022263651874802906	0.021239139805159204	0.016731265729519905
4	0.3038322929717555	0.2577273224960647	0.22359953836901933	0.1915016800414994	0.1636308917999206	0.15375738530541022	0.13761385778532292	0.12788769318211216	0.10766331914444674	0.09390817757741442	0.09620699996232678	0.0914037090335162	0.08443100660508822	0.07920612245205094	0.07523828617501721	0.06963931514405128	0.06381724670200228	0.06116461523222593	0.056037264970179794	0.059316332731233726	0.05147566654054443	0.04858342151004202	0.04927416230678335	0.04898776978042708	0.042739998636911365	0.040999004788624276	0.03748600032225845	0.03868642787935462	0.03679142711197707	0.03689578307571115	0.03907082679681501	0.033847773930723274	0.03451457485706546	0.03284468882176471	0.034397794999897355	0.028759109312736574	0.033200469028128406	0.03072285044090282	0.033583812753579814	0.02537083723373027	0.03414049925091935	0.024617435140346092	0.02465585819403073	0.02342848829980318	0.02634357468144502	0.025320975169411803
5	0.3067696341617067	0.2646943893744145	0.23025350154094532	0.19746080752988704	0.1800565291856729	0.15196084113855066	0.14890523413636006	0.1273045355664606	0.11100404298069423	0.10771294612722987	0.0887349630876027	0.08605800938039256	0.08487421577953226	0.0726110463013526	0.06791915250544982	0.06555677285635933	0.06055674524638119	0.061852263782081286	0.05156838869380373	0.05412388943596559	0.053071988415024564	0.047705452306424354	0.04239232960677495	0.0435521386502988	0.03809341439064549	0.045935184352228674	0.03913440154401396	0.035265373730591965	0.03433159107859372	0.03532461498417844	0.031063069935043163	0.028328075039076115	0.030327465673278965	0.028596082094885865	0.027887018973658674	0.026329243816974573	0.028918768528687862	0.02341138010467035	0.02305479026397491	0.02653384081364957	0.02121027532721076	0.02250831063568892	0.02505762656779778	0.026927679940411686	0.022503710631567083	0.021248443232159672
6	0.3403436108401853	0.29487427062506066	0.2517465296239162	0.21329666481569182	0.19575137529060405	0.15533509518163566	0.14337711488630592	0.1279935620903997	0.1273740453044576	0.11489453034097784	0.10894263810089919	0.1017655194779726	0.08339101201125491	0.0824147438859869	0.07540997155958562	0.06498211488045218	0.07639269125887861	0.07021751466503057	0.055891552372549544	0.054613829984176986	0.057778553808308465	0.05060649459823172	0.045283144946258104	0.039662582924051976	0.04902101783307747	0.041786378768153096	0.03989085028027625	0.044663384587129734	0.039379989278731445	0.038683282775669306	0.03633740958326645	0.03371093470720714	0.030826948379013265	0.033621209844938674	0.028562164565294992	0.030760340932341125	0.031052867788530895	0.03521425062710866	0.030703140942383897	0.032440746788835295	0.025258799156291957	0.02278855330815575	0.024542188706389773	0.0226602785701265	0.02384994716778962	0.029497922309034412
7	0.34651992465722825	0.3192671821200421	0.26813186766259844	0.23863185674184245	0.20267686359796436	0.19923998156673886	0.16016000668168126	0.165624534959096	0.13971285099844102	0.11780102142671128	0.10951638333970644	0.09994036533404932	0.09595351687398905	0.09561075874950925	0.09366779779404996	0.07721886100531408	0.06733057673967911	0.05871627583107419	0.0684575865060728	0.0654461972923472	0.056988692147101894	0.05710070731564957	0.05742049942120684	0.05133550868206673	0.04867265294607225	0.0432202875442488	0.04829122301986615	0.04340206224102716	0.04047157634266427	0.03930138991261528	0.034082246109435624	0.03787485879402369	0.03895149676244468	0.03060631035231983	0.0360486788004901	0.03576169905704977	0.030193802133488674	0.03159628451355798	0.02736838987460006	0.03046655127263973	0.031392008796612296	0.03233489107157825	0.027115983824761974	0.030516528915649585	0.0326740683917243	0.026293183408036883
8	0.38858706487112393	0.3313419781924816	0.29634560377522434	0.2569819865509202	0.2369756620191248	0.21273964868155748	0.19128388214337377	0.15458712337481667	0.147362251441331	0.1448710126745599	0.12878818952020388	0.11856627925489875	0.11453920700151356	0.0977678948418343	0.0911439807559772	0.09312233020153167	0.09200815284282847	0.08984670470236449	0.0735801172862079	0.06525933995549796	0.060247160432827886	0.06413676452256618	0.06749971785194103	0.05238277546333783	0.06318632690399806	0.05382618115193994	0.061100972253211434	0.04999667318641054	0.04379368336423013	0.045324044396192954	0.044971467718082074	0.04389522300540518	0.03781908947388656	0.048178649979264083	0.030918791081946628	0.03724800118003328	0.04088907188408333	0.03773224882306454	0.032786266403924486	0.03290409818505069	0.03262515626716127	0.028689552732064246	0.039056946863715455	0.024793352999013626	0.03313428346606614	0.026106282928054253
9	0.3957361899134498	0.3460612123363582	0.30920081713846703	0.2737526902883652	0.2454470113431296	0.2135561607661893	0.18758117091569748	0.19146355161018228	0.17017115227529164	0.1538350501139634	0.14178472757947536	0.11977747831239437	0.12221486098182172	0.10456334993788652	0.11111977438747844	0.09352974670134107	0.08823882556134857	0.07785159296211502	0.07766403628520631	0.07930110115715379	0.07439490256494324	0.07611475449178881	0.06546309901316111	0.07285620974406884	0.06474164660690018	0.054895240255125814	0.04495130674025621	0.05694312181592507	0.05618295571670823	0.05791537729359617	0.0529761806400378	0.047131977467590645	0.04867597968977282	0.046326604312771476	0.04542359318726827	0.05192089853897523	0.03288898668037928	0.037367690349613306	0.03966057786240549	0.04395823004110798	0.042485941043177926	0.04043633278852866	0.03754624013651566	0.03818441811533022	0.039000212710708124	0.03509170401689739
10	0.4322776822620316	0.3723272089864449	0.3177715795973576	0.2896550566667466	0.25741153102311626	0.2237907657750036	0.22476914776158363	0.18953135841865001	0.1792987915983349	0.16595426862135162	0.15775454860734878	0.14216748658781275	0.11732439184805861	0.12344423731865481	0.10278112238197461	0.10725689500484525	0.09560830198168306	0.09544797904831803	0.09530844397546578	0.08616168396263489	0.07451182270344525	0.06876410258667102	0.06941211991698357	0.06989712571002071	0.06320811558174584	0.05903882597091815	0.06657080747813109	0.053682137514055366	0.056854127990981614	0.04832821507271814	0.04638919377924524	0.052618505463383466	0.04740931932334688	0.03582436753405127	0.04168331446917544	0.04097458894927126	0.04581227397395716	0.04548295377606294	0.037608227554092266	0.03585159862702676	0.036986629293835935	0.041761286993678405	0.03462647532442755	0.029509390885728723	0.031794827711460714	0.04014077905813664
11	0.40433505840688844	0.37966415347821525	0.33515902944386383	0.29761191158020694	0.2676074371571766	0.23622649357834202	0.20205510853018757	0.18732479822387216	0.18244813191301493	0.1500503597378935	0.14653677449770414	0.12938685314566437	0.12361189050256906	0.11593657153312222	0.10733069964976946	0.10081626787374771	0.08365130466073832	0.08285768684133483	0.08635828290917669	0.07286501694590139	0.0774545533735832	0.07127417512914881	0.06425566178011766	0.06138494967100132	0.05919716053037615	0.062178804368439755	0.05580806645669701	0.06036883165315785	0.0478179439850434	0.050534023838900044	0.052275318067530364	0.05296627291881381	0.05015988921915162	0.053870271047926764	0.04897039675919784	0.04722323594660663	0.04653719059642314	0.03952213278178243	0.048411948547844794	0.039892086201161046	0.035007011669025055	0.04559341735986726	0.03416704938082722	0.032442144247419945	0.034102918361790094	0.031575127067853745
