	C_score	pval
AAMDC_3	0.347835699733382	0.14185814185814186
AARSD1_3	0.20798574863793362	0.6763236763236763
ABL2_2	0.31865532426136534	0.08691308691308691
ACADM_2	0.25929166880182797	0.31368631368631367
ACADM_3	0.25332239543877144	0.31868131868131866
ACIN1_3	0.35913323822825227	0.001998001998001998
ACOT9_1	0.08231102622986597	0.9630369630369631
ACOT9_2	0.3109217413449684	0.12487512487512488
ACOT9_4	0.3365774790238182	0.06793206793206794
ACOT9_5	0.14474733133648254	0.8171828171828172
ACP1_6	0.19482246776006806	0.16783216783216784
ACSL4_2	0.2945082658184276	0.3006993006993007
ACTN1_3	0.20398078480180637	0.46653346653346656
ADIRF_1	0.18064878597220035	0.46053946053946054
ADRM1_1	0.2592139183505924	0.2897102897102897
ADRM1_3	0.17410469103590676	0.6513486513486514
ADSL_2	0.18151045462196336	0.2807192807192807
AHI1_7	0.35076029893266625	0.027972027972027972
AHI1_9	0.20115383616983173	0.6443556443556444
AIMP2_2	0.17655309211415116	0.6363636363636364
AK2_1	0.14287628400705	0.8061938061938062
AKAP9_8	0.252455010036591	0.2177822177822178
AKIP1_2	0.2750252901295229	0.2647352647352647
AKR1A1_1	0.18553863744889687	0.4385614385614386
AKR1A1_2	0.18157818602181575	0.44955044955044954
ALDOA_1	0.16896033521518738	0.3936063936063936
ALG11_3	0.3696606181658021	0.09490509490509491
ALG11_4	0.23675964901081725	0.6093906093906094
ANAPC11_4	0.16947861133697362	0.38961038961038963
ANAPC11_5	0.15527025067798772	0.5584415584415584
ANAPC11_6	0.16771971340753566	0.39760239760239763
ANAPC15_2	0.09631567652452	0.9410589410589411
ANAPC15_3	0.1581723171888909	0.7692307692307693
ANAPC16_1	0.18762746806030317	0.5644355644355644
ANAPC16_2	0.24628636455133168	0.08791208791208792
ANAPC16_3	0.17458318143108964	0.8801198801198801
ANAPC16_4	0.1814731045235708	0.47952047952047955
ANAPC16_6	0.1891041441589234	0.5614385614385614
ANAPC5_2	0.3183966507391758	0.1068931068931069
