	0	1	2	3	4	5	6	7	8	9
0	0.7288318082393478	0.6255248433406996	0.4849780572960159	0.4411083949739706	0.363595203751271	0.3590641023240781	0.3374734686366997	0.29785580394760086	0.31617192279712086	0.2880651919659587
1	0.7860176821174832	0.6992019780059925	0.544869468553868	0.49865360146150645	0.4132807027085899	0.4102538631197669	0.3869865185265801	0.34405885893671345	0.3647904914140536	0.3336049456394131
2	0.8294265847845192	0.7479471245925975	0.5905561455438918	0.5427480515047828	0.45540648517987387	0.45455018551042903	0.4319501025550309	0.38640886391936924	0.40981229137514213	0.3765302173934223
3	0.8467727442135182	0.7817728853112098	0.6264866055062626	0.5800549668495755	0.4924899006097056	0.49458603250843913	0.4727046422925563	0.42575045086264407	0.4517449926325505	0.4162112604191195
4	0.8678096105061414	0.8135698791495828	0.6579036461992301	0.6139954679376697	0.5265311710647524	0.5308186465007333	0.509878181731647	0.46191242870108634	0.48996893060691665	0.45265327355067625
5	0.8810221742407344	0.8369386414764083	0.6860303509481939	0.6443981157039711	0.5577580640303692	0.5640385027064786	0.5438283740413145	0.4948473328399907	0.5245664419815996	0.485776005351498
6	0.8928548289242821	0.8565896050175466	0.7110773662517091	0.6721084157049654	0.5866909053579434	0.5944734264491877	0.5748276459454565	0.5249398879957493	0.5558672467234496	0.5159132093510982
7	0.9003703911700819	0.8732131217454328	0.733864937572289	0.6975325321160963	0.6135017549849768	0.6224303896764994	0.6031085082833101	0.5525083218438133	0.584270341922902	0.5434062001392618
8	0.9043443369625979	0.887097672942148	0.7547030998593361	0.7208365378228322	0.6383459768380463	0.6480855198309644	0.6289983438263803	0.5778118806930048	0.6101418338810698	0.5685960840327784
9	0.9102640161698843	0.8999005092955532	0.773902537971541	0.7424301902887935	0.6613831977738261	0.6716574387990571	0.6527260779887275	0.601126709741156	0.6338035482233861	0.59177915021185
10	0.9147563413614112	0.9106154108060472	0.7915381680516514	0.7622453205708803	0.6827447904711543	0.6933368204300353	0.6745248299916267	0.6226719144565424	0.6555278571285553	0.61320272330735
11	0.9192423213274219	0.919998581481449	0.8077968628617838	0.7804966479061293	0.702552701671226	0.7133008992628302	0.6945983188653453	0.642646538954978	0.6755462888127161	0.6330741778114262
12	0.9221047209358301	0.9282336186566709	0.8227706204743603	0.7972920443489419	0.7209405926232326	0.7317115067347183	0.713124512309796	0.6612176836782747	0.6940511550548436	0.651565944132118
13	0.9249486183220978	0.9354371508648326	0.8365618861412454	0.8127517597973097	0.7380159189808531	0.7487140939110365	0.7302609771735791	0.6785291468943107	0.7112052318318659	0.6688227815055966
14	0.9283132185119155	0.9419360132584903	0.8493038258133849	0.8269805564465502	0.7538860045411394	0.7644407398821339	0.7461445686567314	0.694704159227491	0.727146652003891	0.6849671521215063
15	0.930962632554761	0.9476410107320549	0.8610348722997705	0.8400742208833933	0.7686485767621615	0.7790091103337605	0.7608952206469737	0.7098489820688842	0.7419936223240515	0.7001036427817184
16	0.9334539968194182	0.9527215516947131	0.8718467617424049	0.8521251095872316	0.7823936788807944	0.792524055027188	0.7746179566780556	0.7240558001189815	0.7558482018575737	0.7143224234744373
17	0.9356996921439137	0.9572553574491945	0.8818098018671309	0.8632179612767172	0.795203578712129	0.8050792785409424	0.7874051835318999	0.7374050853721734	0.7687991399411735	0.7277018856567463
18	0.9379642770793911	0.9613020893698782	0.8909871328929424	0.8734311909426844	0.8071533698488152	0.8167582718299419	0.7993382903904103	0.749967507132855	0.7809241804951321	0.7403107134826971
19	0.9404290719115669	0.9649488898264811	0.8994406852102007	0.8828378974034393	0.8183113271273741	0.8276355942437364	0.8104893975071269	0.7618055069584476	0.7922918722810329	0.7522095088013439
20	0.9425555537613246	0.9682146474698832	0.9072252865549948	0.8915044151556427	0.8287395413760482	0.8377779438197184	0.8209226270570221	0.7729745636475287	0.8029630149248849	0.7634520799295802
21	0.944727029343789	0.9711529584498324	0.9143935503760187	0.8994923449464975	0.8384944172726527	0.8472451109931629	0.8306952322023571	0.7835242337392423	0.8129918237830637	0.774086474850306
22	0.9468687439657677	0.9738004973859533	0.920993136712312	0.9068579855498826	0.8476272136158937	0.8560908369504066	0.8398585362951516	0.7934989963796762	0.8224268768694161	0.7841558174273446
23	0.9489729680485268	0.9761886318064682	0.9270693179064159	0.9136529120796897	0.8561845379805293	0.8643635465357006	0.8484587202304659	0.8029389517454988	0.8313118908057144	0.7936989911129175
