	0	1	2	3	4	5	6	7	8	9
0	0.8967519984644357	0.7986801396786687	0.5939926150407033	0.5086986125692182	0.41893985888405827	0.3910364949578668	0.3605243124401357	0.32786365768508735	0.3332311359927509	0.3131851243630954
1	0.9524263263310069	0.8626088901841601	0.652428510192389	0.5661084621745686	0.47908568586898514	0.4560082551581718	0.4328091010431671	0.39589265544089886	0.4045924954721971	0.3827293737273258
2	0.9653189850493418	0.896186323091332	0.6973590309467583	0.6119037220330553	0.5299645789484996	0.5090691811124709	0.4825370506547441	0.4488209242990217	0.46154585785496843	0.43921120123446333
3	0.9218998342193886	0.9155667733675739	0.7257470562849682	0.6503054457508815	0.5675309814414425	0.5521092129251781	0.5271473251770178	0.49288115255368986	0.5047846913303504	0.48494155095836444
4	0.9916883361260577	0.9342901173414222	0.7543167514258031	0.6839436579019791	0.6064813162784413	0.5905902660807301	0.5695616216937396	0.5341313915892876	0.5466312938854173	0.5237109866204178
5	0.9858534607566737	0.9463823100895647	0.7821574599323375	0.712693782813991	0.6389595569147012	0.6253809639625925	0.601402776936483	0.5686519933491421	0.5821478154263003	0.5585553493511595
6	0.989382939576869	0.9542071437492461	0.8008723215235612	0.7383005179509396	0.6671904075218569	0.6564709193264254	0.6344428312043535	0.5986794820462292	0.6140388339507937	0.59005841525209
7	0.990861330844875	0.960584398319845	0.8204159126200778	0.7621275959712378	0.6930454177072111	0.6830467494276233	0.6629857978076645	0.6278817663375212	0.6416116633899821	0.6182849715103989
8	0.9633484604651426	0.9649979944484374	0.8359730684895935	0.782290971102362	0.7161027263228597	0.7076159470518248	0.6879533321673625	0.6529335871281489	0.6677529470048327	0.6435855842120485
9	0.9926401742887488	0.9739173381508858	0.8526350722491942	0.8029443706034184	0.7390608978187693	0.7312497991650454	0.7117366616852023	0.67713618768747	0.6914877855574955	0.6672636665951139
10	0.9994453957893943	0.9768601937496134	0.864539070844454	0.8205356398797745	0.7594614239823047	0.7519226820892394	0.7328523923249528	0.6982481442516859	0.7128951403481983	0.6887293955999254
11	0.9940779975333102	0.9799168338829358	0.8791845670179637	0.8367456531913887	0.777328973352213	0.7710212007981624	0.752122235313393	0.7180648959825502	0.7324639960567203	0.7084245865606351
12	0.9944051062497652	0.9826118220121246	0.8910147324437003	0.8514773034135668	0.7944706382634807	0.7881512027610539	0.7695775765123485	0.7361567645687647	0.7504139058769816	0.7266929907221501
13	0.9830618931286705	0.9846245029742179	0.8968243506855594	0.8642473562919378	0.8097633484877805	0.8036211598048972	0.7859556857323364	0.7528858765137474	0.7668781565570497	0.7434759540735308
14	0.995273857917836	0.9870414881001077	0.9098347569123182	0.8766112936370505	0.8242489798307683	0.8185778514135104	0.8009053635485185	0.7683534573344168	0.7821992550632374	0.7590938596104517
15	0.9955757740661978	0.9887943136323344	0.9187458084607031	0.8877299074083713	0.8373071591480888	0.8317930408332981	0.8146593175288341	0.7827770201457401	0.7962734584675449	0.7735619546805818
16	0.9958604247239092	0.990126760854889	0.9268869978934416	0.8975183650640974	0.84932022121992	0.843984631875305	0.8273165080875401	0.7960833634730151	0.8092792455100533	0.7870082563482818
17	0.9960951560839881	0.9912658038857166	0.9337239984795119	0.9068403454944383	0.8604437831294696	0.8552526084024594	0.8390026213936413	0.8084810156489454	0.8213731588959086	0.7995273652527831
18	0.9852327573187375	0.9922641486471235	0.9400030543933654	0.9146528989003229	0.8705642808594024	0.8655289097144824	0.8497578544009639	0.8199507011727802	0.8325628844945351	0.8111913240401718
19	0.9965860835901463	0.9939319424422687	0.9460408420531286	0.9222281044207993	0.8800415199795163	0.8750895220575029	0.8597440966112004	0.8307126419364758	0.8429677478226435	0.8220880513993165
20	0.9967820439691796	0.9946073103548118	0.9514207143414489	0.9291930513139195	0.8887003334020405	0.8838855855192428	0.8690143476616204	0.840726860029903	0.8526404967930133	0.8322631780142845
21	0.9999918264154111	0.9952598863135084	0.9559073024781712	0.9353043555180482	0.8966845930963574	0.8920153009778493	0.8775849877264699	0.850068832475442	0.8616477569659409	0.8417795256062568
22	0.9999941781891639	0.9958634683888881	0.960070967674482	0.9409248170576209	0.9040876039151962	0.8995158714819989	0.8855430020010547	0.8587959898777539	0.8700380344226263	0.8506897641859664
23	0.9903007852333758	0.9963470422280134	0.9641346433406873	0.9460804058339407	0.9107546394107422	0.9064382298582785	0.8929309323860029	0.8669654712048906	0.877864220899616	0.8590363806741877
