	C_score	pval
0610010K14Rik_1	0.015440059303911124	0.2597402597402597
0610010K14Rik_2	0.0051644873799010504	0.8211788211788211
0610010K14Rik_3	0.059280012264972703	0.000999000999000999
0610010K14Rik_4	0.02600180461617918	0.07192807192807193
0610010K14Rik_6	0.05602876583200822	0.029970029970029972
1110038B12Rik_1	0.13979967859246778	0.000999000999000999
1110038B12Rik_8	0.024087421887571958	0.4565434565434565
1110059E24Rik_3	0.045295339289702974	0.012987012987012988
1110059G10Rik_1	0.04287698721050692	0.23476523476523475
1810032O08Rik_1	0.0012138391286566907	0.9790209790209791
2410002F23Rik_1	0.0859458368652044	0.000999000999000999
2410002F23Rik_10	0.048194483442764224	0.03396603396603397
2410002F23Rik_11	0.04680569592701467	0.03596403596403597
2410002F23Rik_2	0.05872141386196428	0.000999000999000999
2410002F23Rik_3	0.06413826983621018	0.000999000999000999
2410004B18Rik_nmdSE_1	0.052123403752347364	0.008991008991008992
2610318N02Rik_1	0.04898270051734854	0.01098901098901099
2700099C18Rik_1	0.02488948978239902	0.07992007992007992
3110009E18Rik_1	0.034156224655762846	0.3806193806193806
4833439L19Rik_2	0.017588224378630057	0.5844155844155844
4833439L19Rik_4	0.0072343111636414825	0.8621378621378621
5530601H04Rik_1	0.010898261262014541	0.45754245754245754
9430038I01Rik_1	0.02136998081063246	0.4025974025974026
9430038I01Rik_2	0.044856263028810406	0.11788211788211789
A430005L14Rik_1	0.028880617703244793	0.3776223776223776
Aamdc_12	0.005986893211449407	0.7632367632367633
Aamdc_4	0.013888267982676616	0.6593406593406593
Abcd3_1	0.0114375294675505	0.5914085914085914
Abhd10_2	0.07948517708011926	0.03896103896103896
Abhd14a_1	0.015662610363014307	0.3626373626373626
Abhd14a_4	0.023773205025886868	0.16383616383616384
Abi1_2	0.10647031476561575	0.001998001998001998
Abi1_5	0.3750269164426224	0.000999000999000999
Acin1_2	0.023130376823492838	0.12687312687312688
Acin1_8	0.025595443867415302	0.21678321678321677
Acly_1	0.003034721484840297	0.8241758241758241
Acot8_1	0.09497303599579454	0.000999000999000999
Actr3b_5	0.01720160331759324	0.6553446553446554
Add1_1	0.021360434170852427	0.5714285714285714
Add1_3	0.11601761998789883	0.000999000999000999
Add1_9	0.16880596261673586	0.000999000999000999
Add3_1	0.38140268887242645	0.000999000999000999
Adpgk_1	0.03281738405666346	0.37162837162837165
Adprm_2	0.07775940483539323	0.01898101898101898
