	C_score	pvals
0610010K14Rik_1	0.015680442328209976	0.3650107991360691
mock_0610010K14Rik_1_0	0.01718540565349236	0.3137920394939833
mock_0610010K14Rik_1_1	0.00819845356977722	0.6692378895402653
mock_0610010K14Rik_1_2	0.018226532358771363	0.28694847269361307
mock_0610010K14Rik_1_4	0.0030574632660006484	0.8889231718605368
mock_0610010K14Rik_1_6	0.016949144106040093	0.32428262881826597
mock_0610010K14Rik_1_7	0.005865880620903985	0.771366862079605
mock_0610010K14Rik_1_8	0.009097568234525677	0.6272755322431348
mock_0610010K14Rik_1_9	0.008274262672063215	0.6667695155816106
0610010K14Rik_3	0.06162983894320251	0.03023758099352052
mock_0610010K14Rik_3_0	0.0031188023117588726	0.8839864239432274
mock_0610010K14Rik_3_1	0.01577129459280935	0.361308238198087
mock_0610010K14Rik_3_2	0.012721627198457042	0.47176797284788646
mock_0610010K14Rik_3_4	0.016687887594677653	0.3316877506942302
mock_0610010K14Rik_3_5	0.008422729610429558	0.6587473002159827
mock_0610010K14Rik_3_7	0.01370750195227255	0.431656896019747
mock_0610010K14Rik_3_8	0.017774283801709978	0.2980561555075594
mock_0610010K14Rik_3_9	0.025341892818457556	0.15735883986423943
0610010K14Rik_4	0.026080887372428974	0.148410984264116
mock_0610010K14Rik_4_0	0.014115121017568844	0.4190064794816415
mock_0610010K14Rik_4_1	0.02370396179090939	0.18111693921629127
mock_0610010K14Rik_4_2	0.037198550181840484	0.0697315643319963
mock_0610010K14Rik_4_5	0.002564812412362616	0.9092872570194385
mock_0610010K14Rik_4_6	0.0003941863536548462	0.9851897562480716
mock_0610010K14Rik_4_7	0.008161449899110385	0.6701635297747609
mock_0610010K14Rik_4_8	0.018972592473013528	0.27028694847269363
mock_0610010K14Rik_4_9	0.017239753483593745	0.3122493057698241
1110038B12Rik_1	0.14359971204438793	0.004011107682813947
mock_1110038B12Rik_1_0	0.021062086314699635	0.22431348349274915
mock_1110038B12Rik_1_2	0.003720234879259099	0.8580684973773527
mock_1110038B12Rik_1_5	0.01691210692800127	0.32551681579759334
mock_1110038B12Rik_1_7	0.009123752023609821	0.6251157050293119
mock_1110038B12Rik_1_8	0.0067871724306667325	0.7365010799136069
mock_1110038B12Rik_1_9	0.0165677741353355	0.3363159518667078
1110059E24Rik_3	0.04508286910566428	0.05029311940759025
mock_1110059E24Rik_3_1	0.0036934761046264475	0.85930268435668
mock_1110059E24Rik_3_3	0.01944415813490774	0.259796359148411
mock_1110059E24Rik_3_4	0.004211267312820288	0.8370873187287874
mock_1110059E24Rik_3_5	0.011306924824248332	0.5254551064486269
mock_1110059E24Rik_3_8	0.012763711242794962	0.47022523912372727
2410002F23Rik_1	0.08942674198634737	0.01511879049676026
mock_2410002F23Rik_1_0	0.00459176589303123	0.8204257945078679
mock_2410002F23Rik_1_2	0.01843401038878789	0.2826288182659673
mock_2410002F23Rik_1_3	0.008728030701635525	0.6439370564640543
mock_2410002F23Rik_1_4	0.005098751618283659	0.8028386300524529
mock_2410002F23Rik_1_5	0.006972512176074641	0.7278617710583153
mock_2410002F23Rik_1_6	0.0053857853722234506	0.7911138537488429
mock_2410002F23Rik_1_8	0.006789478575855545	0.7352668929342795
mock_2410002F23Rik_1_9	0.010181205535214843	0.574205492132058
2410002F23Rik_10	0.051810447662590464	0.04103671706263499
mock_2410002F23Rik_10_2	0.007992097967984946	0.6775686516507251
mock_2410002F23Rik_10_3	0.01536130990971718	0.3758099352051836
mock_2410002F23Rik_10_4	0.05706953622240485	0.03517432891082999
mock_2410002F23Rik_10_5	0.013794424745481426	0.4301141622955878
mock_2410002F23Rik_10_6	0.05568114622328868	0.0367170626349892
mock_2410002F23Rik_10_7	0.0009060360789310273	0.9734649799444616
mock_2410002F23Rik_10_8	0.010700541814658404	0.556618327676643
mock_2410002F23Rik_10_9	0.0055858762912114335	0.7843258253625425
2410002F23Rik_11	0.04977612581016666	0.043813637766121565
mock_2410002F23Rik_11_0	0.026897632548838035	0.1394631286639926
mock_2410002F23Rik_11_1	0.015456287097643906	0.37025609379821045
mock_2410002F23Rik_11_2	0.02060289506091917	0.23603825979635915
mock_2410002F23Rik_11_4	0.06717992254208138	0.024683739586547362
mock_2410002F23Rik_11_6	0.009955484736811404	0.5831533477321814
mock_2410002F23Rik_11_7	0.0038434139280781876	0.8518975624807158
mock_2410002F23Rik_11_8	0.030151439452590245	0.10922554767047207
mock_2410002F23Rik_11_9	0.018324996599163534	0.2847886454797902
2410002F23Rik_2	0.06373049225881267	0.028077753779697623
mock_2410002F23Rik_2_0	0.00842400682481137	0.6584387534711509
mock_2410002F23Rik_2_1	0.013243777888308772	0.45418080839247144
mock_2410002F23Rik_2_2	0.00417312491065891	0.8386300524529466
mock_2410002F23Rik_2_4	0.006675308689371384	0.7395865473619253
mock_2410002F23Rik_2_5	0.010021848724952376	0.5809935205183585
mock_2410002F23Rik_2_6	0.005016858399472746	0.8053070040111077
mock_2410002F23Rik_2_7	0.014437971270478744	0.40327059549521754
mock_2410002F23Rik_2_8	0.018764906866656883	0.27368096266584385
mock_2410002F23Rik_2_9	0.0028242894762051662	0.8978710274606603
2410002F23Rik_3	0.06701672065114106	0.025300833076211046
mock_2410002F23Rik_3_1	0.016378953943186114	0.3427954335081765
mock_2410002F23Rik_3_2	0.010104620921399299	0.5779080530700401
mock_2410002F23Rik_3_3	0.021000549664322743	0.22554767047207652
mock_2410002F23Rik_3_4	0.009078490923509097	0.6285097192224622
mock_2410002F23Rik_3_5	0.013320961004042897	0.44924406047516197
