	psi_0.05	psi_0.06	psi_0.07	psi_0.08	psi_0.09	psi_0.1	psi_0.11	psi_0.12	psi_0.13	psi_0.14	psi_0.15	psi_0.16	psi_0.17	psi_0.18	psi_0.19	psi_0.2	psi_0.21	psi_0.22	psi_0.23	psi_0.24	psi_0.25	psi_0.26	psi_0.27	psi_0.28	psi_0.29	psi_0.3	psi_0.31	psi_0.32	psi_0.33	psi_0.34	psi_0.35	psi_0.36	psi_0.37	psi_0.38	psi_0.39	psi_0.4	psi_0.41	psi_0.42	psi_0.43	psi_0.44	psi_0.45	psi_0.46	psi_0.47	psi_0.48	psi_0.49	psi_0.5
0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1	0.995983893557423	0.997909090909091	0.9947872636977497	0.998063973063973	0.9928810262260472	0.9950363666834255	0.9928221408221408	0.9907399624422463	0.9916767902079422	0.9952316355777453	0.989413031369393	0.9873387796059687	0.9947619965937818	0.9846476335911952	0.9978045763760048	0.9890059171346693	0.9948253861771303	0.9867782457957895	0.9910357259155255	0.987623142149385	0.987084913669613	0.9881249947460309	0.9932684497286419	0.982721655347516	0.9922415076550716	0.9962155012155012	0.9880249981821045	0.9871311883532281	0.9887205569405992	0.989707420313159	0.9881305085381308	0.987205739333637	0.987987257145421	0.9876853897433867	0.992460359595825	0.9940873267830671	0.983530124231812	0.9872188063178182	0.9830289482293451	0.9837985917404561	0.9816434935845628	0.9870131734948668	0.9925690694423303	0.9907705175352498	0.991115345550142	0.9856296976823725
2	0.9955163561548649	0.9924414198916088	0.9935291970356829	0.9912477463769991	0.9925243045711312	0.9864455995902538	0.9874167480263469	0.9919859536957605	0.9881826658499394	0.9839464429234842	0.9786923183354499	0.9823761123991483	0.9880833767793408	0.9836239654893693	0.982022793452502	0.9861265373211119	0.9799243692545896	0.9757934456608967	0.9795319361857032	0.9815268163624519	0.9706283643676266	0.9756320187659088	0.978242417457301	0.9785227458123662	0.9716802600573851	0.97133438346082	0.9718655819676337	0.9846836191624105	0.9736210398771427	0.9715994890982902	0.9783487521702158	0.9686993263422797	0.9743780925989471	0.9753020247390383	0.982377346198063	0.97303676121195	0.9714509980401435	0.9678424090912916	0.9721059559642746	0.9705261571831824	0.9782954787108535	0.97042306768574	0.9655044953641003	0.9785549447796595	0.9757414322932261	0.9737057541504373
3	0.9921989889479795	0.9867880238301951	0.990925972860508	0.9855362371951142	0.9833448060683381	0.9808124981755262	0.9846437795147038	0.9810542744957053	0.9804391517129318	0.9731955054279203	0.9764192520461944	0.9739839064546262	0.9792414981636879	0.9677787124707058	0.9705671295217279	0.9727763705791426	0.9694982957978705	0.9626871129132094	0.9724189063012753	0.9698459547493247	0.9705840477666989	0.9653476485878824	0.9698738025785602	0.9608737482448884	0.9676643439048896	0.9621892854496916	0.9613249884002324	0.96033556528546	0.9613935709781035	0.9723678238222124	0.9675942322572472	0.9587308762128983	0.9650415919763078	0.962329892961763	0.967079003942742	0.9600991349619387	0.9506695538421741	0.9600035918867439	0.9602175659634073	0.9548401617548964	0.9622189613044354	0.9673790108956127	0.9583817937154143	0.9631962091726982	0.9553022467511192	0.9541384891639684
4	0.9876095914990722	0.9885786241840759	0.991011710565296	0.9888675287435932	0.9775843970698954	0.9768778688423599	0.9799736825234445	0.9791996380810493	0.9740235428467272	0.9774482916743473	0.9687592339668823	0.9718246684102682	0.9628733566484665	0.9726374148592439	0.9692025003635578	0.9552364870038373	0.9577660696113276	0.9542027186192535	0.9624020614838372	0.9514893522101617	0.9550549005463558	0.9608239465898154	0.9574548573203736	0.9593699109947118	0.9586610645248433	0.9452149884295358	0.9558017420217637	0.9450987367741218	0.9491226901003996	0.9549170748550007	0.9496963745398223	0.9417464107562863	0.9468402362551532	0.9449416352624168	0.9454149961444857	0.9401412688243937	0.9490360758111123	0.9663319812208481	0.9410762711660973	0.9440966972660779	0.939650135426944	0.9387537156319603	0.9629389768089105	0.9424358776516889	0.9435608017615191	0.9419611013618369
5	0.9885729799871927	0.9792511549261926	0.977987895605234	0.9797682787457552	0.9779709450278475	0.9731011475635589	0.9700269690509028	0.9615176216337219	0.9666041839788019	0.9583566504177219	0.9627762877957825	0.9705490273072935	0.9549067517518817	0.9611240443883805	0.9623439158228059	0.9455927042809662	0.9491462804763225	0.9541515814900278	0.9523732217224866	0.9521437347784556	0.946337180752347	0.9367340635526987	0.944209635760495	0.9346931945949553	0.9293446139620543	0.9439584087203021	0.934964241129153	0.9373960655159725	0.9246691364271343	0.9383749867955672	0.9282078883457608	0.9380442432388889	0.9328549047419703	0.9392551217830408	0.9433665635687394	0.9312528962386256	0.9175614462314523	0.9325294380458712	0.9308313920429901	0.9312212716114515	0.9429718988539163	0.9231793591250028	0.9341302752003784	0.9443353105163419	0.9376331394014505	0.9431543090856466
6	0.9868981256521943	0.9802994838887333	0.9812041730187275	0.9711933459757568	0.9708956943580898	0.9611069880243303	0.9588971623207082	0.959810676742962	0.9587585694254572	0.9551658787982992	0.95110000650215	0.9583133707218149	0.9527902912977958	0.9505168690560531	0.9395636275738257	0.9364295486911963	0.9491165210049225	0.9298840845321046	0.931971887739027	0.9295308750872794	0.93838491873274	0.941873633568394	0.9315155387015965	0.9388634086907955	0.9306878550570121	0.9211184272737449	0.9190036323756521	0.9326366399389722	0.9203117410091811	0.9126565612080952	0.9288684583341109	0.937027408936403	0.9349488670040337	0.9216922088532745	0.9191045008513021	0.9316500189910936	0.9093042757351889	0.9144527839814652	0.9217746174237396	0.9092921359345596	0.915603437669733	0.9157017857232751	0.9233892763408781	0.9166339562326791	0.9208118438696494	0.9194785269203447
7	0.9792234534291013	0.9783005081479842	0.972947554217164	0.9680433283538403	0.9792179860881322	0.9651983001169658	0.9582224538740098	0.9561746757936509	0.939808529525518	0.9513744135323035	0.950463357980661	0.9490948496448376	0.9455470664856039	0.9335354409190538	0.9389939640377126	0.9352676093844389	0.919467386107358	0.9387236096249765	0.9335487493089958	0.9283301299446916	0.9171174806612107	0.913366617059783	0.9358323683970932	0.9144184043219851	0.9293638365581636	0.9177807099599311	0.9127065019957445	0.916733727699179	0.9219841200640544	0.912704600066496	0.910784736398904	0.9074511815045203	0.9069545592919369	0.9071176817635318	0.9144853997162856	0.8951964624607669	0.9102870889954471	0.89349293582713	0.899577502814741	0.9004520766446734	0.9001889695840369	0.9095482011217852	0.9048514554165972	0.889369121287873	0.8933592424235077	0.8998592980073028
8	0.9825674304434633	0.9685152772526913	0.9732267811803543	0.9701076796318373	0.9566091527102192	0.9597561165355085	0.9582977881240481	0.9458253517062337	0.9430892374342963	0.9355476296029621	0.9388405820374576	0.9380755406477769	0.9319306709650078	0.9284739781119319	0.9262464073780399	0.918107188007322	0.9308327942177038	0.9316406492927579	0.9215949952152507	0.9177551322941218	0.9229473348210909	0.9160955599703716	0.9023888323484974	0.9053344207436126	0.9106424274490581	0.9032011040930772	0.9035025655569614	0.8857867203402691	0.908472846827494	0.9193949451534529	0.8952877498016009	0.8971505342257299	0.8984138006782408	0.8986537155847893	0.9036768437015927	0.8902218859928717	0.9054284650697816	0.8725782601266571	0.8949935928518908	0.8910659513560718	0.8822152442937378	0.8771439051237645	0.9101770553585458	0.8942446143743472	0.8954826394891591	0.9065860687204125
9	0.9729387233268066	0.9766312442804637	0.9637395964883934	0.9639393960608236	0.9599358917210802	0.9550285706551768	0.9443270156075856	0.955282416762654	0.9373757417114008	0.93277545808468	0.9241710100677422	0.9373022368910391	0.9249490228418645	0.9182706817984179	0.9171551357861099	0.9254224912846577	0.9155473587905273	0.8988315572984322	0.8951025840296344	0.9031300706055873	0.9044238272000922	0.9050334597338772	0.8961321126210265	0.901643790573034	0.8961796495577802	0.8949517049984074	0.9009373436174055	0.88967242346574	0.8871271173574574	0.8905292064504751	0.883686602812132	0.873688611720614	0.8866008220250822	0.8963979659906118	0.8598064096299206	0.8824711014531373	0.8760313696215694	0.8585957715758755	0.8906057048738061	0.8947993789388485	0.8574363726869735	0.8816358754689044	0.8619841793470643	0.8842914932452874	0.8825676325487728	0.8705656763821653
